user_id,1,2,3,4,5,6,7,8,9,10
5,1.0,1.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.0
9,1.0,1.5,1.5,2.0,1.5,0.5,0.5,0.0,1.0,0.5
10,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.25,0.5,0.5
11,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0
12,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5
13,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
14,0.8,0.8,0.8,0.8,0.8,0.6,0.4,0.6,0.4,0.0
15,1.0,0.5,1.5,1.5,2.0,1.5,0.5,0.5,0.5,0.0
16,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5
17,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25,0.0,0.0
18,0.5,0.5,0.75,0.75,1.0,0.5,0.5,0.5,0.75,0.5
19,0.8,0.8,0.6,0.8,0.4,0.6,0.2,0.0,0.8,0.0
26,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
27,1.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.5,0.5
28,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.0,0.5,1.0
29,0.5,0.75,0.25,1.0,0.75,0.0,0.25,0.0,0.75,0.75
30,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666
32,0.6,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.6,0.8
44,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
45,0.0,0.5,1.0,1.5,2.0,0.0,0.5,1.0,1.5,2.0
46,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
47,0.25,0.25,0.25,0.5,0.25,0.25,0.0,0.25,0.25,0.0
48,0.8,0.4,0.4,0.6,0.8,0.4,0.8,0.4,0.4,0.6
49,0.75,1.0,1.0,0.75,1.0,0.75,0.75,1.0,0.5,1.0
56,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333
57,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0
58,0.75,0.5,0.75,0.0,1.0,0.25,0.5,1.0,0.25,0.0
59,0.8,0.8,0.8,0.8,0.8,0.0,0.8,0.8,0.8,0.8
60,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.75,1.0,0.0
62,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
68,0.5,0.5,0.5,0.25,0.75,0.5,0.5,0.0,0.25,0.0
69,1.0,1.5,2.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0
70,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.0,0.8
71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
72,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
73,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
80,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.0,0.16666666666666666
81,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0
82,0.75,0.5,1.0,0.25,0.75,0.25,0.0,0.75,0.0,0.25
83,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
85,0.2,0.4,0.0,0.6,0.8,0.8,0.8,0.8,0.6,0.2
87,0.75,0.5,0.25,1.0,0.25,0.25,0.75,0.5,0.25,0.0
88,0.5,1.0,0.5,0.75,0.75,1.0,1.0,1.0,1.0,0.75
92,1.0,1.5,0.5,0.0,0.0,0.5,0.0,2.0,1.0,1.0
94,0.75,0.75,0.75,0.75,0.5,1.0,0.75,0.75,0.75,0.5
95,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333
96,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
97,0.0,0.2,0.8,0.0,0.4,0.6,0.0,0.4,0.2,0.2
103,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666
105,0.6,0.8,0.6,0.4,0.8,0.8,0.6,0.2,0.8,0.2
106,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,1.0
107,0.5,1.5,2.0,2.0,0.5,1.0,0.5,1.0,0.5,0.5
108,1.0,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0
109,0.5,0.5,0.5,0.5,0.25,0.25,0.0,0.0,0.0,0.0
116,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
117,1.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
118,0.6,0.0,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.4
119,1.0,0.75,1.0,0.75,1.0,0.5,0.5,0.0,0.25,0.0
120,1.0,0.75,0.5,0.25,0.75,0.5,0.75,0.0,0.75,0.5
121,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.0
126,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5
129,0.6,0.8,0.2,0.6,0.4,0.8,0.4,0.6,0.4,0.2
130,0.75,0.5,1.0,0.25,0.75,1.0,0.5,0.75,0.25,0.75
131,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.0
132,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666
133,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
